address_id,street_number,street_name,zip,city_state_id
13172,378,Pine Street (S),90001,2196
13173,8297,Pine Street (S),75201,23860
13174,6217,Cedar Lane (S),23320,25357
13175,4137,Washington Avenue (S),90001,2196
13176,2057,Park Road (S),20705,10090
13177,9976,Park Road (S),90001,2196
13178,7896,Sunset Boulevard (S),75201,23860
13179,5816,Riverside Drive (S),20705,10090
13180,3736,Highland Avenue (S),07039,16298
13181,1656,Meadow Lane (S),20705,10090
13182,9575,Meadow Lane (S),27253,14437
13183,7495,Hillcrest Road (S),20705,10090
13184,5415,Lincoln Street (S),20705,10090
13185,3335,Willow Avenue (S),75201,23860
13186,1255,Cherry Lane (S),07036,16293
13187,9174,Cherry Lane (S),90001,2196
13188,7094,Forest Drive (S),44039,19226
13189,5014,Adams Street (S),07036,16293
13190,2934,Valley Road (S),27215,14269
13191,854,Spring Street (S),27215,14269
13192,8773,Spring Street (S),27215,14269
13193,6693,Magnolia Avenue (S),20701,10076
13194,4613,Maple Avenue (S),23320,25357
13195,2533,Oak Street (S),07032,16265
13196,453,Lakeview Drive (S),90001,2196
13197,8372,Lakeview Drive (S),80202,2894
13198,6292,Pine Street (S),80202,2894
13199,4212,Cedar Lane (S),20653,10279
13200,2132,Washington Avenue (S),23320,25357
13201,52,Park Road (S),80202,2894
13202,7971,Park Road (S),80202,2894
13203,5891,Sunset Boulevard (S),80202,2894
13204,3811,Riverside Drive (S),43604,19454
13205,1731,Highland Avenue (S),90001,2196
13206,9650,Highland Avenue (S),02108,9643
13207,7570,Meadow Lane (S),02108,9643
13208,5490,Hillcrest Road (S),43604,19454
13209,3410,Lincoln Street (S),89101,16967
13210,1330,Willow Avenue (S),80202,2894
13211,9249,Willow Avenue (S),43604,19454
13212,7169,Cherry Lane (S),90001,2196
13213,5089,Forest Drive (S),23075,25545
13214,3009,Adams Street (S),43604,19454
13215,929,Valley Road (S),34201,3536
13216,8848,Valley Road (S),80202,2894
13217,6768,Spring Street (S),27101,14894
13218,4688,Magnolia Avenue (S),75201,23860
13219,2608,Maple Avenue (S),02072,9978
13220,528,Oak Street (S),43604,19454
13221,8447,Oak Street (S),75201,23860
13222,6367,Lakeview Drive (S),07017,16157
13223,4287,Pine Street (S),75201,23860
13224,2207,Cedar Lane (S),80202,2894
13225,127,Washington Avenue (S),07017,16157
13226,8046,Washington Avenue (S),27101,14894
13227,5966,Park Road (S),71101,9536
13228,3886,Sunset Boulevard (S),89101,16967
13229,1806,Riverside Drive (S),98036,26450
13230,9725,Riverside Drive (S),98036,26450
13231,7645,Highland Avenue (S),98036,26450
13232,5565,Meadow Lane (S),98036,26450
13233,3485,Hillcrest Road (S),15201,21668
13234,1405,Lincoln Street (S),28031,14332
13235,9324,Lincoln Street (S),98036,26450
13236,7244,Willow Avenue (S),73102,19958
13237,5164,Cherry Lane (S),30080,4464
13238,3084,Forest Drive (S),21201,10082
13239,1004,Adams Street (S),98036,26450
13240,8923,Adams Street (S),06401,3196
13241,6843,Valley Road (S),98036,26450
13242,4763,Spring Street (S),00601,16283
13243,2683,Magnolia Avenue (S),15201,21668
13244,603,Maple Avenue (S),15201,21668
13245,8522,Maple Avenue (S),00601,16283
13246,6442,Oak Street (S),00601,16283
13247,4362,Lakeview Drive (S),91101,2388
13248,2282,Pine Street (S),00601,16283
13249,202,Cedar Lane (S),28025,14324
13250,8121,Cedar Lane (S),00601,16283
13251,6041,Washington Avenue (S),76063,24330
13252,3961,Park Road (S),21157,10449
13253,1881,Sunset Boulevard (S),91101,2388
13254,9800,Sunset Boulevard (S),21157,10449
13255,7720,Riverside Drive (S),91101,2388
13256,5640,Highland Avenue (S),08648,16284
13257,3560,Meadow Lane (S),00601,16283
13258,1480,Hillcrest Road (S),73102,19958
13259,9399,Hillcrest Road (S),28018,14256
13260,7319,Lincoln Street (S),73102,19958
13261,5239,Willow Avenue (S),15201,21668
13262,3159,Cherry Lane (S),15201,21668
13263,1079,Forest Drive (S),76063,24330
13264,8998,Forest Drive (S),28019,14281
13265,6918,Adams Street (S),07470,16559
13266,4838,Valley Road (S),76063,24330
13267,2758,Spring Street (S),73102,19958
13268,678,Magnolia Avenue (S),30075,4435
13269,8597,Magnolia Avenue (S),21136,10371
13270,6517,Maple Avenue (S),06340,3271
13271,4437,Oak Street (S),21136,10371
13272,2357,Lakeview Drive (S),06340,3271
13273,277,Pine Street (S),73102,19958
13274,8196,Pine Street (S),21136,10371
13275,6116,Cedar Lane (S),30075,4435
13276,4036,Washington Avenue (S),08550,16447
13277,1956,Park Road (S),98072,26686
13278,9875,Park Road (S),98072,26686
13279,7795,Sunset Boulevard (S),08550,16447
13280,5715,Riverside Drive (S),08540,16446
13281,3635,Highland Avenue (S),06320,3316
13282,1555,Meadow Lane (S),06320,3316
13283,9474,Meadow Lane (S),15201,21668
13284,7394,Hillcrest Road (S),08540,16446
13285,5314,Lincoln Street (S),08540,16446
13286,3234,Willow Avenue (S),76051,24068
13287,1154,Cherry Lane (S),98055,26568
13288,9073,Cherry Lane (S),21133,10369
13289,6993,Forest Drive (S),30075,4435
13290,4913,Adams Street (S),98055,26568
13291,2833,Valley Road (S),06320,3316
13292,753,Spring Street (S),73099,20143
13293,8672,Spring Street (S),06320,3316
13294,6592,Magnolia Avenue (S),06320,3316
13295,4512,Maple Avenue (S),73099,20143
13296,2432,Oak Street (S),98055,26568
13297,352,Lakeview Drive (S),30075,4435
13298,8271,Lakeview Drive (S),06278,3197
13299,6191,Pine Street (S),98055,26568
13300,4111,Cedar Lane (S),30071,4360
13301,2031,Washington Avenue (S),15201,21668
13302,9950,Washington Avenue (S),06108,3250
13303,7870,Park Road (S),76051,24068
13304,5790,Sunset Boulevard (S),07302,16259
13305,3710,Riverside Drive (S),21122,10344
13306,1630,Highland Avenue (S),06108,3250
13307,9549,Highland Avenue (S),76051,24068
13308,7469,Meadow Lane (S),07302,16259
13309,5389,Hillcrest Road (S),06108,3250
13310,3309,Lincoln Street (S),98055,26568
13311,1229,Willow Avenue (S),76051,24068
13312,9148,Willow Avenue (S),15146,21476
13313,7068,Cherry Lane (S),07302,16259
13314,4988,Forest Drive (S),07302,16259
13315,2908,Adams Street (S),21117,10337
13316,828,Valley Road (S),08536,16433
13317,8747,Valley Road (S),73026,19946
13318,6667,Spring Street (S),07302,16259
13319,4587,Magnolia Avenue (S),30008,4306
13320,2507,Maple Avenue (S),30008,4306
13321,427,Oak Street (S),06108,3250
13322,8346,Oak Street (S),06108,3250
13323,6266,Lakeview Drive (S),73026,19946
13324,4186,Pine Street (S),30008,4306
13325,2106,Cedar Lane (S),15146,21476
13326,26,Washington Avenue (S),27909,14372
13327,7945,Washington Avenue (S),98055,26568
13328,5865,Park Road (S),30008,4306
13329,3785,Sunset Boulevard (S),76039,23960
13330,1705,Riverside Drive (S),08512,16139
13331,9624,Riverside Drive (S),07302,16259
13332,7544,Highland Avenue (S),98055,26568
13333,5464,Meadow Lane (S),76039,23960
13334,3384,Hillcrest Road (S),07302,16259
13335,1304,Lincoln Street (S),91016,2271
13336,9223,Lincoln Street (S),76039,23960
13337,7143,Willow Avenue (S),21117,10337
13338,5063,Cherry Lane (S),73026,19946
13339,2983,Forest Drive (S),98055,26568
13340,903,Adams Street (S),73026,19946
13341,8822,Adams Street (S),30008,4306
13342,6742,Valley Road (S),73026,19946
13343,4662,Spring Street (S),73026,19946
13344,2582,Magnolia Avenue (S),98052,26567
13345,502,Maple Avenue (S),76039,23960
13346,8421,Maple Avenue (S),06103,3278
13347,6341,Oak Street (S),76039,23960
13348,4261,Lakeview Drive (S),21113,10333
13349,2181,Pine Street (S),98052,26567
13350,101,Cedar Lane (S),76039,23960
13351,8020,Cedar Lane (S),76039,23960
13352,5940,Washington Avenue (S),76039,23960
13353,3860,Park Road (S),21113,10333
13354,1780,Sunset Boulevard (S),98052,26567
13355,9699,Sunset Boulevard (S),30008,4306
13356,7619,Riverside Drive (S),30008,4306
13357,5539,Highland Avenue (S),08201,16042
13358,3459,Meadow Lane (S),30008,4306
13359,1379,Hillcrest Road (S),76039,23960
13360,9298,Hillcrest Road (S),76039,23960
13361,7218,Lincoln Street (S),76039,23960
13362,5138,Willow Avenue (S),98052,26567
13363,3058,Cherry Lane (S),90802,2190
13364,978,Forest Drive (S),90802,2190
13365,8897,Forest Drive (S),21090,10282
13366,6817,Adams Street (S),21090,10282
13367,4737,Valley Road (S),90802,2190
13368,2657,Spring Street (S),90802,2190
13369,577,Magnolia Avenue (S),30008,4306
13370,8496,Magnolia Avenue (S),08108,16132
13371,6416,Maple Avenue (S),98043,26494
13372,4336,Oak Street (S),73068,19945
13373,2256,Lakeview Drive (S),27801,14724
13374,176,Pine Street (S),98043,26494
13375,8095,Pine Street (S),73003,19737
13376,6015,Cedar Lane (S),21085,10266
13377,3935,Washington Avenue (S),08106,16057
13378,1855,Park Road (S),90802,2190
13379,9774,Park Road (S),73003,19737
13380,7694,Sunset Boulevard (S),21076,10244
13381,5614,Riverside Drive (S),08096,16584
13382,3534,Highland Avenue (S),98040,26476
13383,1454,Meadow Lane (S),73003,19737
13384,9373,Meadow Lane (S),08096,16584
13385,7293,Hillcrest Road (S),90802,2190
13386,5213,Lincoln Street (S),30038,4284
13387,3133,Willow Avenue (S),90802,2190
13388,1053,Cherry Lane (S),76021,23640
13389,8972,Cherry Lane (S),06040,3292
13390,6892,Forest Drive (S),27701,14363
13391,4812,Adams Street (S),00795,2190
13392,2732,Valley Road (S),06040,3292
13393,652,Spring Street (S),76021,23640
13394,8571,Spring Street (S),73003,19737
13395,6491,Magnolia Avenue (S),15025,20754
13396,4411,Maple Avenue (S),98038,26461
13397,2331,Oak Street (S),73003,19737
13398,251,Lakeview Drive (S),06010,3213
13399,8170,Lakeview Drive (S),90802,2190
13400,6090,Pine Street (S),15025,20754
13401,4010,Cedar Lane (S),07302,16259
13402,1930,Washington Avenue (S),98038,26461
13403,9849,Washington Avenue (S),27701,14363
13404,7769,Park Road (S),98038,26461
13405,5689,Sunset Boulevard (S),30043,4273
13406,3609,Riverside Drive (S),73003,19737
13407,1529,Highland Avenue (S),30043,4273
13408,9448,Highland Avenue (S),73003,19737
13409,7368,Meadow Lane (S),98038,26461
13410,5288,Hillcrest Road (S),27701,14363
13411,3208,Lincoln Street (S),90802,2190
13412,1128,Willow Avenue (S),27701,14363
13413,9047,Willow Avenue (S),98038,26461
13414,6967,Cherry Lane (S),98038,26461
13415,4887,Forest Drive (S),73003,19737
13416,2807,Adams Street (S),90802,2190
13417,727,Valley Road (S),98036,26450
13418,8646,Valley Road (S),90802,2190
13419,6566,Spring Street (S),21060,10226
13420,4486,Magnolia Avenue (S),90802,2190
13421,2406,Maple Avenue (S),76021,23640
13422,326,Oak Street (S),98036,26450
13423,8245,Oak Street (S),07102,16380
13424,6165,Lakeview Drive (S),76021,23640
13425,4085,Pine Street (S),05701,26138
13426,2005,Cedar Lane (S),30043,4273
13427,9924,Cedar Lane (S),07111,16255
13428,7844,Washington Avenue (S),73008,19612
13429,5764,Park Road (S),73008,19612
13430,3684,Sunset Boulevard (S),98036,26450
13431,1604,Riverside Drive (S),98036,26450
13432,9523,Riverside Drive (S),08054,16362
13433,7443,Highland Avenue (S),21060,10226
13434,5363,Meadow Lane (S),81001,3103
13435,3283,Hillcrest Road (S),30043,4273
13436,1203,Lincoln Street (S),21060,10226
13437,9122,Lincoln Street (S),90802,2190
13438,7042,Willow Avenue (S),98033,26417
13439,4962,Cherry Lane (S),08054,16362
13440,2882,Forest Drive (S),30043,4273
13441,802,Adams Street (S),45614,18635
13442,8721,Adams Street (S),98033,26417
13443,6641,Valley Road (S),90802,2190
13444,4561,Spring Street (S),30043,4273
13445,2481,Magnolia Avenue (S),45501,19413
13446,401,Maple Avenue (S),45402,18781
13447,8320,Maple Avenue (S),30043,4273
13448,6240,Oak Street (S),98033,26417
13449,4160,Lakeview Drive (S),80902,2872
13450,2080,Pine Street (S),45402,18781
13451,9999,Pine Street (S),30043,4273
13452,7919,Cedar Lane (S),45402,18781
13453,5839,Washington Avenue (S),98033,26417
13454,3759,Park Road (S),07102,16380
13455,1679,Sunset Boulevard (S),98033,26417
13456,9598,Sunset Boulevard (S),45402,18781
13457,7518,Riverside Drive (S),45402,18781
13458,5438,Highland Avenue (S),76001,23595
13459,3358,Meadow Lane (S),30043,4273
13460,1278,Hillcrest Road (S),21047,10197
13461,9197,Hillcrest Road (S),76001,23595
13462,7117,Lincoln Street (S),21044,10153
13463,5037,Willow Avenue (S),08052,16316
13464,2957,Cherry Lane (S),76001,23595
13465,877,Forest Drive (S),98030,26413
13466,8796,Forest Drive (S),07094,16491
13467,6716,Adams Street (S),90740,2573
13468,4636,Valley Road (S),76001,23595
13469,2556,Spring Street (S),98030,26413
13470,476,Magnolia Avenue (S),21044,10153
13471,8395,Magnolia Avenue (S),27601,14703
13472,6315,Maple Avenue (S),90740,2573
13473,4235,Oak Street (S),98030,26413
13474,2155,Lakeview Drive (S),98030,26413
13475,75,Pine Street (S),98030,26413
13476,7994,Pine Street (S),80902,2872
13477,5914,Cedar Lane (S),27601,14703
13478,3834,Washington Avenue (S),45402,18781
13479,1754,Park Road (S),90731,2547
13480,9673,Park Road (S),30028,4118
13481,7593,Sunset Boulevard (S),07093,16568
13482,5513,Riverside Drive (S),45402,18781
13483,3433,Highland Avenue (S),98030,26413
13484,1353,Meadow Lane (S),27601,14703
13485,9272,Meadow Lane (S),98030,26413
13486,7192,Hillcrest Road (S),30039,4465
13487,5112,Lincoln Street (S),80902,2872
13488,3032,Willow Avenue (S),08031,16074
13489,952,Cherry Lane (S),08030,16213
13490,8871,Cherry Lane (S),90712,2152
13491,6791,Forest Drive (S),76001,23595
13492,4711,Adams Street (S),08028,16207
13493,2631,Valley Road (S),03820,15855
13494,551,Spring Street (S),03820,15855
13495,8470,Spring Street (S),80902,2872
13496,6390,Magnolia Avenue (S),45402,18781
13497,4310,Maple Avenue (S),90712,2152
13498,2230,Oak Street (S),98030,26413
13499,150,Lakeview Drive (S),98030,26413
13500,8069,Lakeview Drive (S),98030,26413
13501,5989,Pine Street (S),80902,2872
13502,3909,Cedar Lane (S),80902,2872
13503,1829,Washington Avenue (S),27601,14703
13504,9748,Washington Avenue (S),08021,16126
13505,7668,Park Road (S),30038,4284
13506,5588,Sunset Boulevard (S),98030,26413
13507,3508,Riverside Drive (S),07093,16568
13508,1428,Highland Avenue (S),03766,15921
13509,9347,Highland Avenue (S),45402,18781
13510,7267,Meadow Lane (S),30038,4284
13511,5187,Hillcrest Road (S),80902,2872
13512,3107,Lincoln Street (S),08021,16126
13513,1027,Willow Avenue (S),90703,1792
13514,8946,Willow Avenue (S),76001,23595
13515,6866,Cherry Lane (S),98030,26413
13516,4786,Forest Drive (S),08021,16126
13517,2706,Adams Street (S),08021,16126
13518,626,Valley Road (S),98030,26413
13519,8545,Valley Road (S),76001,23595
13520,6465,Spring Street (S),03431,15917
13521,4385,Magnolia Avenue (S),98030,26413
13522,2305,Maple Avenue (S),45402,18781
13523,225,Oak Street (S),08012,16083
13524,8144,Oak Street (S),76001,23595
13525,6064,Lakeview Drive (S),08012,16083
13526,3984,Pine Street (S),98030,26413
13527,1904,Cedar Lane (S),98030,26413
13528,9823,Cedar Lane (S),98030,26413
13529,7743,Washington Avenue (S),30030,4135
13530,5663,Park Road (S),90660,2407
13531,3583,Sunset Boulevard (S),45402,18781
13532,1503,Riverside Drive (S),98030,26413
13533,9422,Riverside Drive (S),21042,10192
13534,7342,Highland Avenue (S),80902,2872
13535,5262,Meadow Lane (S),08007,16064
13536,3182,Hillcrest Road (S),76001,23595
13537,1102,Lincoln Street (S),08005,16062
13538,9021,Lincoln Street (S),98027,26406
13539,6941,Willow Avenue (S),98027,26406
13540,4861,Cherry Lane (S),03110,15820
13541,2781,Forest Drive (S),08002,16120
13542,701,Adams Street (S),90631,2126
13543,8620,Adams Street (S),76001,23595
13544,6540,Valley Road (S),08002,16120
13545,4460,Spring Street (S),08002,16120
13546,2380,Magnolia Avenue (S),98027,26406
13547,300,Maple Avenue (S),27601,14703
13548,8219,Maple Avenue (S),45377,19477
13549,6139,Oak Street (S),30030,4135
13550,4059,Lakeview Drive (S),98028,26411
13551,1979,Pine Street (S),98028,26411
13552,9898,Pine Street (S),21030,10149
13553,7818,Cedar Lane (S),98028,26411
13554,5738,Washington Avenue (S),27601,14703
13555,3658,Park Road (S),80902,2872
13556,1578,Sunset Boulevard (S),03101,15934
13557,9497,Sunset Boulevard (S),30030,4135
13558,7417,Riverside Drive (S),21030,10149
13559,5337,Highland Avenue (S),30030,4135
13560,3257,Meadow Lane (S),45371,19451
13561,1177,Hillcrest Road (S),45356,19284
13562,9096,Hillcrest Road (S),03101,15934
13563,7016,Lincoln Street (S),08002,16120
13564,4936,Willow Avenue (S),30030,4135
13565,2856,Cherry Lane (S),08002,16120
13566,776,Forest Drive (S),30030,4135
13567,8695,Forest Drive (S),08002,16120
13568,6615,Adams Street (S),27601,14703
13569,4535,Valley Road (S),76001,23595
13570,2455,Spring Street (S),45342,19108
13571,375,Magnolia Avenue (S),80902,2872
13572,8294,Magnolia Avenue (S),80902,2872
13573,6214,Maple Avenue (S),21030,10149
13574,4134,Oak Street (S),03101,15934
13575,2054,Lakeview Drive (S),76001,23595
13576,9973,Lakeview Drive (S),76001,23595
13577,7893,Pine Street (S),30030,4135
13578,5813,Cedar Lane (S),21030,10149
13579,3733,Washington Avenue (S),21030,10149
13580,1653,Park Road (S),07079,16507
13581,9572,Park Road (S),76001,23595
13582,7492,Sunset Boulevard (S),76001,23595
13583,5412,Riverside Drive (S),98027,26406
13584,3332,Highland Avenue (S),27514,14296
13585,1252,Meadow Lane (S),07950,16356
13586,9171,Meadow Lane (S),76001,23595
13587,7091,Hillcrest Road (S),98027,26406
13588,5011,Lincoln Street (S),27601,14703
13589,2931,Willow Avenue (S),98027,26406
13590,851,Cherry Lane (S),76001,23595
13591,8770,Cherry Lane (S),21014,10087
13592,6690,Forest Drive (S),03101,15934
13593,4610,Adams Street (S),76001,23595
13594,2530,Valley Road (S),76001,23595
13595,450,Spring Street (S),90501,2679
13596,8369,Spring Street (S),27601,14703
13597,6289,Magnolia Avenue (S),45202,18730
13598,4209,Maple Avenue (S),27601,14703
13599,2129,Oak Street (S),07932,16189
13600,49,Lakeview Drive (S),27601,14703
13601,7968,Lakeview Drive (S),27601,14703
13602,5888,Pine Street (S),27601,14703
13603,3808,Cedar Lane (S),90501,2679
13604,1728,Washington Avenue (S),03060,15949
13605,9647,Washington Avenue (S),07927,16115
13606,7567,Park Road (S),80902,2872
13607,5487,Sunset Boulevard (S),98011,26257
13608,3407,Riverside Drive (S),27601,14703
13609,1327,Highland Avenue (S),20912,10420
13610,9246,Highland Avenue (S),20912,10420
13611,7166,Meadow Lane (S),45202,18730
13612,5086,Hillcrest Road (S),98011,26257
13613,3006,Lincoln Street (S),75771,24278
13614,926,Willow Avenue (S),90401,2562
13615,8845,Willow Avenue (S),90401,2562
13616,6765,Cherry Lane (S),90401,2562
13617,4685,Forest Drive (S),03060,15949
13618,2605,Adams Street (S),80902,2872
13619,525,Valley Road (S),27601,14703
13620,8444,Valley Road (S),90401,2562
13621,6364,Spring Street (S),03060,15949
13622,4284,Magnolia Avenue (S),07055,16414
13623,2204,Maple Avenue (S),75701,24854
13624,124,Oak Street (S),98011,26257
13625,8043,Oak Street (S),80902,2872
13626,5963,Lakeview Drive (S),03055,15942
13627,3883,Pine Street (S),45202,18730
13628,1803,Cedar Lane (S),45202,18730
13629,9722,Cedar Lane (S),20901,10402
13630,7642,Washington Avenue (S),07901,16524
13631,5562,Park Road (S),98011,26257
13632,3482,Sunset Boulevard (S),03054,15940
13633,1402,Riverside Drive (S),45202,18730
13634,9321,Riverside Drive (S),45202,18730
13635,7241,Highland Avenue (S),45202,18730
13636,5161,Meadow Lane (S),30004,3993
13637,3081,Hillcrest Road (S),27601,14703
13638,1001,Lincoln Street (S),27601,14703
